PLAYER NAME,0-19,20-29,30-39,40-49,50+,AVG_0-19,AVG_20-29,AVG_30-39,AVG_40-49,AVG_50+,AVG_BLK KICK,AVG_DEF TD,AVG_FAN PTS,AVG_FUMR,AVG_INT,AVG_PASS_ATT,AVG_PASS_COMP,AVG_PASS_INT,AVG_PASS_PCT,AVG_PASS_TDS,AVG_PASS_YDS,AVG_PTS VS.,AVG_REC,AVG_REC_TDS,AVG_REC_YDS,AVG_RET TD,AVG_RK,AVG_RUSH_ATT,AVG_RUSH_TDS,AVG_RUSH_YDS,AVG_SACK,AVG_SAFE,AVG_TGT,AVG_XPA,AVG_XPM,AVG_YDS,BEST_RK,BLK KICK,BOOM,BUST,DEF TD,DEPTH,FAN PTS,FULL_SOS,FUMR,INT,PASS_ATT,PASS_COMP,PASS_INT,PASS_PCT,PASS_TDS,PASS_YDS,PLAYOFF_SOS,POS,POS_AVG.,POS_BEST,POS_RK,POS_STD.DEV,POS_TIERS,POS_WORST,PPR_AVG_FAN PTS,PPR_AVG_RK,PPR_BEST_RK,PPR_BOOM,PPR_BUST,PPR_FAN PTS,PPR_POS_AVG.,PPR_POS_BEST,PPR_POS_RK,PPR_POS_STD.DEV,PPR_POS_TIERS,PPR_POS_WORST,PPR_RK,PPR_STARTER,PPR_STD.DEV_RK,PPR_TIERS,PPR_WORST_RK,PTS VS.,REC,REC_TDS,REC_YDS,RET TD,RK,RUSH_ATT,RUSH_TDS,RUSH_YDS,SACK,SAFE,SEASON_SOS,STARTER,STD.DEV_RK,TEAM,TGT,TIERS,WORST_RK,XPA,XPM,YDS
DYAMI BROWN,,,,,,,,,,,,,1.4,,,,,,,0.0,0.0,,0.7,0.1,9.9,,341.7,0.1,0.0,0.0,,,1.4,,,,290.0,,0.0,88.0,,5.0,23.0,13.0,,,,,,,0.0,0.0,28.0,WR,153.6,122.0,162.0,12.8,11.0,167.0,2.1,347.3,286.0,0.0,94.0,35.0,156.1,132.0,164.0,11.5,11.0,171.0,474.0,0.0,43.6,16.0,384.0,,12.0,1.0,168.0,,468.0,1.0,0.0,0.0,,,4.0,6.0,42.9,WAS,23.0,16.0,395.0,,,
DYLAN LAUBE,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,,0.0,0.0,0.0,,293.3,0.0,0.0,0.0,,,0.0,,,,228.0,,0.0,0.0,,4.0,0.0,9.0,,,,,,,0.0,0.0,3.0,RB,86.4,64.0,86.0,11.1,8.0,103.0,0.0,277.9,174.0,0.0,0.0,0.0,79.1,54.0,83.0,9.9,8.0,97.0,289.0,0.0,32.3,13.0,325.0,,0.0,0.0,0.0,,299.0,0.0,0.0,0.0,,,19.0,0.0,31.0,LV,0.0,13.0,344.0,,,
EASTON STICK,,,,,,,,,,,,,13.6,,,34.8,22.2,0.2,64%,,,,,,,,,5.4,0.2,28.8,2.8,,,,,225.8,,,0.0,50.0,,2.0,68.1,29.0,,,174.0,111.0,1.0,64%,,,25.0,,65.3,57.0,62.0,5.9,7.0,75.0,,,,0.0,50.0,,,,,,,,,0.0,,,,,,,,,,27.0,1.0,144.0,14.0,,31.0,0.0,,LAC,,,,,,1129.0
EDDY PINEIRO,0.0,6.0,7.0,7.0,5.0,0.0,0.4,0.5,0.5,0.3,,,7.3,,,,,,,0.0,0.0,,,,,,251.3,,,,,,,1.3,1.1,,209.0,,0.0,0.0,,,109.0,9.0,,,,,,,0.0,0.0,20.0,K,25.7,21.0,23.0,2.5,4.0,29.0,,270.5,209.0,0.0,0.0,,,,,,,,441.0,0.0,61.5,15.0,332.0,,,,,,411.0,,,,,,9.0,0.0,57.1,CAR,,15.0,332.0,20.0,17.0,
ELIJAH COOKS,,,,,,,,,,,,,0.4,,,,,,,,,,0.3,0.0,4.2,,,0.0,0.0,0.0,,,0.4,,,,,,0.0,100.0,,0.0,3.8,32.0,,,,,,,,,21.0,,199.7,170.0,233.0,24.5,12.0,230.0,0.8,,,0.0,100.0,6.8,202.3,174.0,236.0,20.9,12.0,224.0,,0.0,,,,,3.0,0.0,38.0,,,0.0,0.0,0.0,,,31.0,0.0,,JAC,4.0,,,,,
ELIJAH DOTSON,,,,,,,,,,,,,0.5,,,,,,,,,,0.5,0.0,3.3,,,1.0,0.0,1.5,,,0.5,,,,,,0.0,100.0,,0.0,1.9,21.0,,,,,,,,,10.0,,160.7,139.0,183.0,18.4,12.0,184.0,1.0,,,0.0,100.0,3.9,165.3,157.0,183.0,9.1,12.0,178.0,,0.0,,,,,2.0,0.0,13.0,,,4.0,0.0,6.0,,,22.0,0.0,,LAC,2.0,,,,,
ELIJAH HIGGINS,,,,,,,,,,,,,2.0,,,,,,,0.0,0.0,,1.3,0.1,14.8,,379.0,0.0,0.0,0.0,,,1.7,,,,364.0,,0.0,90.0,,3.0,22.3,11.0,,,,,,,0.0,0.0,11.0,TE,73.6,61.0,76.0,8.3,8.0,88.0,3.3,377.5,364.0,0.0,90.0,36.3,73.4,60.0,77.0,7.4,8.0,84.0,498.0,10.0,13.5,16.0,391.0,,14.0,1.0,163.0,,501.0,0.0,0.0,0.0,,,16.0,10.0,15.0,ARI,19.0,16.0,394.0,,,
ELIJAH MITCHELL,,,,,,,,,,,,,3.8,,,,,,,0.0,0.0,,0.5,0.0,1.3,,179.3,6.8,0.2,25.5,,,0.7,,,,129.0,,0.0,80.0,,2.0,41.5,10.0,,,,,,,0.0,0.0,5.0,RB,55.7,41.0,54.0,4.9,7.0,68.0,4.3,198.6,144.0,0.0,80.0,47.5,58.1,44.0,55.0,4.8,7.0,70.0,194.0,10.0,26.2,11.0,256.0,,6.0,0.0,14.0,,172.0,75.0,2.0,281.0,,,12.0,10.0,24.2,SF,8.0,10.0,238.0,,,
ELIJAH MOORE,,,,,,,,,,,,,4.3,,,,,,,0.0,0.0,,3.5,0.1,37.6,,209.2,0.5,0.0,0.6,,,6.1,,,,141.0,,0.0,50.0,,3.0,73.1,26.0,,,,,,,0.0,0.0,30.0,WR,78.2,58.0,76.0,8.2,7.0,102.0,7.8,197.6,122.0,0.0,56.0,132.1,75.7,51.0,76.0,9.0,7.0,102.0,191.0,13.0,27.9,11.0,264.0,,59.0,2.0,640.0,,206.0,9.0,0.0,11.0,,,18.0,13.0,26.1,CLE,104.0,11.0,268.0,,,
EMANI BAILEY,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,,,,,,0.0,0.0,,0.0,0.0,3.0,,,,,,,,,11.0,,132.5,124.0,143.0,5.3,11.0,140.0,0.0,,,0.0,0.0,0.0,130.8,114.0,145.0,10.1,11.0,142.0,,0.0,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,6.0,0.0,,KC,0.0,,,,,
EMANUEL WILSON,,,,,,,,,,,,,1.5,,,,,,,,,,0.6,0.0,3.3,,377.0,2.0,0.0,12.1,,,0.7,,,,372.0,,0.0,86.0,,4.0,10.8,29.0,,,,,,,,,15.0,RB,134.0,113.0,134.0,15.2,11.0,162.0,2.1,,,0.0,100.0,14.8,138.1,125.0,137.0,11.1,11.0,163.0,,0.0,,,,,4.0,0.0,23.0,,500.0,14.0,0.0,85.0,,,29.0,0.0,5.0,GB,5.0,16.0,382.0,,,
EMARI DEMERCADO,,,,,,,,,,,,,3.7,,,,,,,0.0,0.0,,1.5,0.0,8.5,,306.6,4.1,0.1,20.3,,,2.1,,,,257.0,,0.0,58.0,,3.0,52.3,25.0,,,,,,,0.0,0.0,13.0,RB,90.8,72.0,92.0,7.5,9.0,116.0,5.2,298.8,260.0,0.0,58.0,73.3,86.0,72.0,90.0,6.9,9.0,117.0,309.0,33.0,15.3,13.0,325.0,,21.0,0.0,119.0,,314.0,58.0,2.0,284.0,,,26.0,17.0,17.5,ARI,30.0,13.0,342.0,,,
EMEKA EMEZIE,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,,0.0,0.0,0.0,,154.5,0.0,0.0,0.0,,,0.0,,,,43.0,,0.0,0.0,,0.0,0.0,33.0,,,,,,,0.0,0.0,33.0,WR,192.2,145.0,201.0,42.4,12.0,261.0,0.0,264.0,123.0,0.0,0.0,0.0,175.3,103.0,185.0,51.7,11.0,263.0,411.0,0.0,107.6,15.0,384.0,,0.0,0.0,0.0,,407.0,0.0,0.0,0.0,,,33.0,0.0,111.5,FA,0.0,15.0,266.0,,,
EQUANIMEOUS ST BROWN,,,,,,,,,,,,,0.9,,,,,,,,,,0.7,0.0,8.9,,,0.0,0.0,0.0,,,0.9,,,,,,0.0,100.0,,6.0,6.2,15.0,,,,,,,,,10.0,,188.0,171.0,184.0,11.3,11.0,201.0,1.6,,,0.0,100.0,11.2,189.7,171.0,187.0,12.0,11.0,208.0,,0.0,,,,,5.0,0.0,62.0,,,0.0,0.0,0.0,,,21.0,0.0,,NO,6.0,,,,,
ERIC GRAY,,,,,,,,,,,,,0.5,,,,,,,0.0,0.0,,0.4,0.0,1.6,,298.6,1.2,0.0,3.4,,,0.5,,,,240.0,,0.0,100.0,,3.0,7.0,13.0,,,,,,,0.0,0.0,32.0,RB,86.8,69.0,89.0,8.8,8.0,103.0,0.9,301.9,247.0,0.0,100.0,13.0,88.5,69.0,89.0,9.1,8.0,104.0,308.0,0.0,24.3,13.0,359.0,,6.0,0.0,22.0,,303.0,17.0,0.0,48.0,,,1.0,0.0,26.4,NYG,7.0,13.0,362.0,,,
ERIC LAIR,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,,,,,,0.0,100.0,,0.0,0.0,33.0,,,,,,,,,33.0,,175.5,164.0,194.0,11.5,12.0,187.0,0.0,,,0.0,100.0,0.0,176.5,168.0,193.0,8.5,12.0,185.0,,0.0,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,33.0,0.0,,FA,0.0,,,,,
ERIC TOMLINSON,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,,,,,,0.0,0.0,,0.0,0.0,21.0,,,,,,,,,7.0,,121.7,104.0,134.0,13.9,10.0,138.0,0.0,,,0.0,0.0,0.0,128.3,115.0,142.0,10.3,10.0,140.0,,0.0,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,24.0,0.0,,IND,0.0,,,,,
ERICK ALL,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,,0.0,0.0,0.0,,329.6,0.0,0.0,0.0,,,0.0,,,,258.0,,0.0,0.0,,2.0,0.0,26.0,,,,,,,0.0,0.0,28.0,TE,48.3,32.0,48.0,10.0,6.0,74.0,0.0,327.7,258.0,0.0,0.0,0.0,48.2,33.0,48.0,9.5,6.0,72.0,367.0,0.0,33.4,14.0,381.0,,0.0,0.0,0.0,,370.0,0.0,0.0,0.0,,,23.0,0.0,32.8,CIN,0.0,14.0,389.0,,,
ERIK EZUKANMA,,,,,,,,,,,,,1.1,,,,,,,,,,0.0,0.0,0.0,,,2.5,0.0,11.0,,,0.5,,,,,,0.0,100.0,,5.0,2.2,29.0,,,,,,,,,32.0,,204.2,178.0,212.0,30.7,12.0,259.0,1.1,,,0.0,100.0,2.2,201.8,178.0,207.0,29.2,12.0,254.0,,0.0,,,,,0.0,0.0,0.0,,,5.0,0.0,22.0,,,12.0,0.0,,MIA,1.0,,,,,
EVAN ENGRAM,,,,,,,,,,,,,6.8,,,,,,,0.0,0.0,,6.7,0.2,56.6,,97.6,0.0,0.0,0.0,,,8.4,,,,85.0,,13.0,31.0,,1.0,116.3,19.0,,,,,,,0.0,0.0,25.0,TE,9.9,7.0,10.0,0.9,2.0,13.0,13.5,73.3,57.0,13.0,25.0,230.3,5.5,4.0,6.0,1.4,2.0,11.0,70.0,56.0,9.8,7.0,100.0,,114.0,4.0,963.0,,99.0,0.0,0.0,0.0,,,10.0,31.0,3.3,JAC,143.0,8.0,110.0,,,
EVAN HULL,,,,,,,,,,,,,0.7,,,,,,,0.0,0.0,,1.0,0.0,6.0,,282.0,1.0,0.0,1.0,,,1.0,,,,188.0,,0.0,100.0,,3.0,0.7,31.0,,,,,,,0.0,0.0,22.0,RB,80.0,58.0,76.0,6.9,8.0,98.0,1.7,280.2,176.0,0.0,100.0,1.7,78.8,55.0,76.0,6.6,8.0,95.0,280.0,0.0,27.8,12.0,320.0,,1.0,0.0,6.0,,279.0,1.0,0.0,1.0,,,32.0,0.0,24.4,IND,1.0,12.0,323.0,,,
EVAN MCPHERSON,0.0,5.0,6.0,8.0,7.0,0.0,0.3,0.4,0.5,0.4,,,8.2,,,,,,,0.0,0.0,,,,,,217.9,,,,,,,2.4,2.4,,175.0,,0.0,0.0,,,140.0,26.0,,,,,,,0.0,0.0,32.0,K,9.2,5.0,10.0,2.2,2.0,14.0,,218.0,175.0,0.0,0.0,,,,,,,,219.0,0.0,13.0,11.0,252.0,,,,,,219.0,,,,,,14.0,0.0,12.8,CIN,,11.0,252.0,40.0,40.0,
EZEKIEL ELLIOTT,,,,,,,,,,,,,7.3,,,,,,,0.0,0.0,,3.0,0.1,18.4,,118.9,10.8,0.2,37.8,,,3.8,,,,77.0,,6.0,38.0,,1.0,123.5,5.0,,,,,,,0.0,0.0,23.0,RB,36.8,26.0,37.0,5.9,5.0,54.0,10.3,119.7,71.0,6.0,19.0,174.5,36.1,24.0,35.0,5.8,5.0,53.0,117.0,38.0,20.5,9.0,176.0,,51.0,2.0,313.0,,115.0,184.0,3.0,642.0,,,4.0,50.0,22.6,DAL,65.0,8.0,215.0,,,
FOSTER MOREAU,,,,,,,,,,,,,1.7,,,,,,,0.0,0.0,,1.4,0.1,12.9,,360.4,0.0,0.0,0.0,,,1.7,,,,335.0,,0.0,92.0,,2.0,25.3,13.0,,,,,,,0.0,0.0,5.0,TE,59.6,44.0,61.0,9.7,7.0,78.0,3.1,357.3,328.0,0.0,100.0,46.3,59.7,45.0,61.0,9.2,7.0,78.0,445.0,0.0,20.8,15.0,389.0,,21.0,1.0,193.0,,464.0,0.0,0.0,0.0,,,22.0,8.0,20.6,NO,25.0,15.0,391.0,,,
FRANK GORE,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,,0.0,0.0,0.0,,352.9,0.0,0.0,0.0,,,0.0,,,,326.0,,0.0,0.0,,5.0,0.0,12.0,,,,,,,0.0,0.0,24.0,RB,110.4,97.0,117.0,10.2,10.0,132.0,0.0,352.4,328.0,0.0,0.0,0.0,102.4,95.0,115.0,5.0,10.0,110.0,395.0,0.0,20.6,15.0,388.0,,0.0,0.0,0.0,,410.0,0.0,0.0,0.0,,,7.0,0.0,23.5,BUF,0.0,15.0,386.0,,,
GABRIEL DAVIS,,,,,,,,,,,,,6.8,,,,,,,0.0,0.0,,2.6,0.4,43.9,,139.3,0.1,0.0,-0.1,,,4.8,,,,93.0,,6.0,50.0,,2.0,116.4,32.0,,,,,,,0.0,0.0,21.0,WR,56.0,45.0,56.0,5.0,6.0,68.0,9.5,155.9,109.0,0.0,50.0,161.4,61.8,47.0,63.0,4.8,7.0,74.0,149.0,38.0,17.3,9.0,198.0,,45.0,7.0,746.0,,138.0,1.0,0.0,-2.0,,,31.0,38.0,16.7,JAC,81.0,9.0,173.0,,,
GARDNER MINSHEW,,,,,,,,,,,,,12.8,,,30.6,19.1,0.6,62%,0.9,206.6,,,,,,264.2,2.1,0.2,6.3,2.1,,,,,206.6,146.0,,7.0,60.0,,1.0,205.2,21.0,,,490.0,305.0,9.0,62%,15.0,3305.0,14.0,QB,32.0,25.0,33.0,2.4,4.0,39.0,,264.7,146.0,7.0,60.0,,,,,,,,263.0,20.0,40.9,12.0,355.0,,,,,,259.0,34.0,3.0,100.0,34.0,,21.0,20.0,39.3,LV,,12.0,323.0,,,3305.0
GARRETT WILSON,,,,,,,,,,,,,7.0,,,,,,,0.0,0.0,,5.6,0.2,61.3,,12.5,0.2,0.0,0.0,,,9.9,,,,9.0,,0.0,13.0,,1.0,118.2,16.0,,,,,,,0.0,0.0,12.0,WR,8.0,6.0,8.0,1.6,2.0,13.0,12.5,11.0,9.0,0.0,13.0,213.2,7.5,6.0,7.0,1.1,2.0,11.0,10.0,50.0,1.9,2.0,19.0,,95.0,3.0,1042.0,,12.0,4.0,0.0,0.0,,,20.0,25.0,4.0,NYJ,168.0,2.0,23.0,,,
GARY BRIGHTWELL,,,,,,,,,,,,,1.6,,,,,,,,,,1.3,0.0,11.8,,,2.3,0.0,4.8,,,1.8,,,,,,0.0,100.0,,0.0,6.6,33.0,,,,,,,,,33.0,,135.9,127.0,136.0,5.8,11.0,145.0,2.9,,,0.0,100.0,11.6,135.1,131.0,135.0,2.7,11.0,140.0,,0.0,,,,,5.0,0.0,47.0,,,9.0,0.0,19.0,,,33.0,0.0,,FA,7.0,,,,,
GENO SMITH,,,,,,,,,,,,,15.7,,,33.3,21.5,0.6,65%,1.3,241.6,,,,,,133.4,2.5,0.1,10.3,2.1,,,,,241.6,107.0,,7.0,43.0,,1.0,235.3,12.0,,,499.0,323.0,9.0,65%,20.0,3624.0,7.0,QB,22.9,18.0,23.0,1.9,4.0,27.0,,134.7,107.0,7.0,43.0,,,,,,,,133.0,21.0,12.2,9.0,171.0,,,,,,129.0,37.0,1.0,155.0,31.0,,19.0,21.0,10.5,SEA,,9.0,158.0,,,3624.0
GEOFF SWAIM,,,,,,,,,,,,,0.7,,,,,,,,,,0.7,0.0,6.7,,,0.0,0.0,0.0,,,0.8,,,,,,0.0,100.0,,0.0,9.4,33.0,,,,,,,,,33.0,,98.8,93.0,101.0,3.3,9.0,103.0,1.4,,,0.0,100.0,19.4,95.4,90.0,98.0,3.2,9.0,100.0,,0.0,,,,,10.0,0.0,94.0,,,0.0,0.0,0.0,,,33.0,0.0,,FA,11.0,,,,,
GEORGE HOLANI,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,,,,,,0.0,0.0,,4.0,0.0,23.0,,,,,,,,,17.0,,147.3,141.0,168.0,4.5,12.0,151.0,0.0,,,0.0,0.0,0.0,150.7,141.0,170.0,8.2,12.0,161.0,,0.0,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,25.0,0.0,,SEA,0.0,,,,,
GEORGE KITTLE,,,,,,,,,,,,,8.6,,,,,,,0.0,0.0,,4.1,0.4,63.8,,68.5,0.1,0.0,0.1,,,5.6,,,,49.0,,31.0,38.0,,1.0,138.2,12.0,,,,,,,0.0,0.0,22.0,TE,4.7,3.0,5.0,0.8,2.0,8.0,12.7,91.6,57.0,31.0,44.0,203.2,8.4,6.0,8.0,1.2,2.0,10.0,91.0,56.0,7.5,8.0,105.0,,65.0,6.0,1020.0,,70.0,1.0,0.0,2.0,,,7.0,56.0,11.3,SF,90.0,6.0,98.0,,,
GEORGE PICKENS,,,,,,,,,,,,,8.6,,,,,,,0.0,0.0,,3.7,0.3,67.1,,48.3,0.2,0.0,1.1,,,6.2,,,,28.0,,19.0,31.0,,1.0,145.8,23.0,,,,,,,0.0,0.0,20.0,WR,25.0,15.0,24.0,4.5,4.0,34.0,12.3,56.9,32.0,13.0,19.0,208.8,29.9,19.0,31.0,4.5,4.0,40.0,57.0,31.0,13.8,6.0,89.0,,63.0,5.0,1140.0,,47.0,3.0,0.0,18.0,,,26.0,31.0,11.5,PIT,106.0,5.0,80.0,,,
GERALD EVERETT,,,,,,,,,,,,,4.0,,,,,,,0.0,0.0,,3.4,0.2,27.4,,262.6,0.2,0.0,0.7,,,4.7,,,,130.0,,0.0,64.0,,2.0,60.1,20.0,,,,,,,0.0,0.0,16.0,TE,33.8,25.0,33.0,5.5,4.0,52.0,7.4,256.5,143.0,0.0,43.0,111.1,32.6,22.0,32.0,5.9,4.0,52.0,257.0,29.0,36.8,12.0,368.0,,51.0,3.0,411.0,,262.0,3.0,0.0,10.0,,,19.0,21.0,33.4,CHI,70.0,12.0,356.0,,,
GIOVANNI RICCI,,,,,,,,,,,,,0.0,,,,,,,,,,0.2,0.0,0.3,,,0.0,0.0,0.0,,,0.2,,,,,,0.0,100.0,,0.0,0.2,1.0,,,,,,,,,2.0,,125.3,101.0,139.0,18.6,10.0,146.0,0.2,,,0.0,100.0,1.2,120.7,96.0,135.0,20.0,10.0,145.0,,0.0,,,,,1.0,0.0,2.0,,,0.0,0.0,0.0,,,4.0,0.0,,CLE,1.0,,,,,
GRAHAM GANO,0.0,2.0,3.0,3.0,3.0,0.0,0.3,0.4,0.4,0.4,,,6.3,,,,,,,0.0,0.0,,,,,,226.8,,,,,,,1.0,1.0,,208.0,,0.0,0.0,,,50.0,19.0,,,,,,,0.0,0.0,23.0,K,27.4,24.0,26.0,2.2,5.0,31.0,,233.0,221.0,0.0,0.0,,,,,,,,401.0,0.0,8.5,15.0,239.0,,,,,,391.0,,,,,,15.0,0.0,13.1,NYG,,15.0,239.0,8.0,8.0,
GRANT CALCATERRA,,,,,,,,,,,,,0.3,,,,,,,,,,0.3,0.0,2.8,,,0.0,0.0,0.0,,,0.3,,,,,,0.0,100.0,,2.0,3.9,31.0,,,,,,,,,24.0,,128.0,114.0,130.0,7.1,10.0,133.0,0.6,,,0.0,100.0,7.9,127.8,116.0,131.0,6.2,10.0,134.0,,0.0,,,,,4.0,0.0,39.0,,,0.0,0.0,0.0,,,30.0,0.0,,PHI,4.0,,,,,
GREEN BAY PACKERS,,,,,,,,,,,0.0,0.1,6.8,0.6,0.4,,,,,0.0,0.0,0.0,,,,0.0,274.6,,,,2.6,0.0,,,,,183.0,0.0,,,2.0,,115.0,19.0,11.0,7.0,,,,,0.0,0.0,6.0,DEF,19.6,14.0,21.0,3.3,4.0,24.0,,273.1,183.0,,,,,,,,,,321.0,,46.4,13.0,338.0,0.0,,,,0.0,322.0,,,,45.0,0.0,24.0,,46.9,GB,,13.0,348.0,,,
GREG DORTCH,,,,,,,,,,,,,2.5,,,,,,,0.0,0.0,,1.5,0.1,17.5,,279.6,0.1,0.0,0.3,,,2.6,,,,223.0,,0.0,73.0,,4.0,40.5,7.0,,,,,,,0.0,0.0,5.0,WR,101.8,82.0,112.0,11.7,9.0,125.0,4.0,273.5,207.0,0.0,73.0,64.5,101.1,80.0,112.0,12.1,9.0,124.0,323.0,7.0,34.7,13.0,333.0,,24.0,2.0,280.0,,323.0,1.0,0.0,5.0,,,14.0,7.0,31.3,ARI,41.0,13.0,334.0,,,
GREG DULCICH,,,,,,,,,,,,,1.3,,,,,,,0.0,0.0,,1.5,0.0,12.5,,248.0,0.0,0.0,0.0,,,2.0,,,,154.0,,0.0,100.0,,1.0,2.5,30.0,,,,,,,0.0,0.0,30.0,TE,31.0,19.0,37.0,6.2,5.0,47.0,2.8,249.7,143.0,0.0,100.0,5.5,31.5,20.0,36.0,5.7,5.0,45.0,283.0,0.0,40.8,13.0,341.0,,3.0,0.0,25.0,,287.0,0.0,0.0,0.0,,,25.0,0.0,41.5,DEN,4.0,13.0,326.0,,,
GREG JOSEPH,1.0,7.0,9.0,3.0,4.0,0.1,0.4,0.5,0.2,0.2,,,7.0,,,,,,,0.0,0.0,,,,,,225.4,,,,,,,2.2,2.1,,210.0,,0.0,0.0,,,119.0,22.0,,,,,,,0.0,0.0,22.0,K,24.5,21.0,25.0,2.5,5.0,30.0,,229.3,210.0,0.0,0.0,,,,,,,,388.0,0.0,14.5,15.0,250.0,,,,,,380.0,,,,,,19.0,0.0,14.6,GB,,14.0,249.0,38.0,36.0,
GREG ZUERLEIN,0.0,8.0,9.0,13.0,5.0,0.0,0.5,0.6,0.8,0.3,,,8.9,,,,,,,0.0,0.0,,,,,,273.0,,,,,,,1.0,0.9,,197.0,,0.0,0.0,,,143.0,30.0,,,,,,,0.0,0.0,12.0,K,16.9,10.0,17.0,2.9,4.0,20.0,,271.8,197.0,0.0,0.0,,,,,,,,306.0,0.0,37.6,13.0,332.0,,,,,,309.0,,,,,,29.0,0.0,38.6,NYJ,,13.0,332.0,16.0,15.0,
GUS EDWARDS,,,,,,,,,,,,,10.3,,,,,,,0.0,0.0,,0.7,0.0,10.6,,97.3,11.6,0.8,47.6,,,0.8,,,,67.0,,19.0,13.0,,1.0,175.0,21.0,,,,,,,0.0,0.0,10.0,RB,31.4,21.0,30.0,5.3,5.0,43.0,11.0,122.3,86.0,6.0,31.0,187.0,37.2,28.0,37.0,3.5,6.0,46.0,121.0,50.0,11.5,9.0,151.0,,12.0,0.0,180.0,,97.0,198.0,13.0,810.0,,,22.0,56.0,19.1,LAC,13.0,8.0,142.0,,,
HARRISON BRYANT,,,,,,,,,,,,,1.5,,,,,,,,,,0.8,0.2,4.8,,,0.3,0.0,0.5,,,1.2,,,,,,0.0,88.0,,3.0,24.9,10.0,,,,,,,,,9.0,,84.8,74.0,77.0,11.4,8.0,112.0,2.2,,,0.0,88.0,37.9,76.1,66.0,74.0,9.6,8.0,98.0,,6.0,,,,,13.0,3.0,81.0,,,5.0,0.0,8.0,,,18.0,13.0,,LV,20.0,,,,,
HARRISON BUTKER,0.0,8.0,13.0,7.0,5.0,0.0,0.5,0.8,0.4,0.3,,,9.1,,,,,,,0.0,0.0,,,,,,196.2,,,,,,,2.2,2.2,,167.0,,0.0,0.0,,,154.0,18.0,,,,,,,0.0,0.0,10.0,K,4.1,3.0,3.0,1.5,1.0,7.0,,195.8,167.0,0.0,0.0,,,,,,,,195.0,0.0,7.0,11.0,210.0,,,,,,195.0,,,,,,21.0,0.0,7.7,KC,,11.0,224.0,38.0,38.0,
HASSAN HASKINS,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,,,,,,0.0,0.0,,3.0,0.0,11.0,,,,,,,,,6.0,,137.0,116.0,133.0,9.6,11.0,152.0,0.0,,,0.0,0.0,0.0,135.3,109.0,134.0,12.2,11.0,153.0,,0.0,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,13.0,0.0,,TEN,0.0,,,,,
HAYDEN HURST,,,,,,,,,,,,,2.4,,,,,,,0.0,0.0,,1.8,0.1,18.4,,290.4,0.0,0.0,0.0,,,3.2,,,,209.0,,0.0,80.0,,1.0,24.4,24.0,,,,,,,0.0,0.0,13.0,TE,38.5,27.0,41.0,4.9,6.0,46.0,4.2,285.5,208.0,0.0,90.0,42.4,37.9,26.0,41.0,5.0,6.0,45.0,327.0,10.0,30.6,13.0,341.0,,18.0,1.0,184.0,,328.0,0.0,0.0,0.0,,,26.0,10.0,31.3,LAC,32.0,13.0,344.0,,,
HENDON HOOKER,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0,,,,,,,,,0.0,0.0,0.0,0.0,,,,,0.0,,,0.0,0.0,,2.0,0.0,23.0,,,0.0,0.0,0.0,0,,,20.0,,58.8,51.0,56.0,8.1,7.0,79.0,,,,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,,25.0,0.0,,DET,,,,,,0.0
HOUSTON TEXANS,,,,,,,,,,,0.0,0.1,7.7,0.6,0.8,,,,,0.0,0.0,0.0,,,,0.0,199.8,,,,2.7,0.0,,,,,160.0,0.0,,,1.0,,131.0,17.0,10.0,14.0,,,,,0.0,0.0,4.0,DEF,10.9,5.0,10.0,2.2,3.0,15.0,,199.8,160.0,,,,,,,,,,201.0,,19.6,11.0,309.0,0.0,,,,0.0,204.0,,,,46.0,0.0,25.0,,18.5,HOU,,11.0,296.0,,,
